gbifID	species	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy
1419198717	caudatum	-98.575278	20.640556	NA	1992	UACh	CHAP	35856	NA	J.L. Lopez G.
NA	caudatum	-98.204836	20.256918	NA	NA	Yale Peabody Museum	YU	NA	cumbre climate station	NA
1895036945	caudatum	-98.231667	20.318889	NA	1993	FC-UNAM	FCME	NA	NA	Othon Alcantara Ayala
1895036918	caudatum	-98.212222	20.324167	NA	1994	FC-UNAM	FCME	NA	NA	Othon Alcantara Ayala
1895036877	caudatum	-98.216111	20.326111	NA	1993	FC-UNAM	FCME	NA	NA	Othon Alcantara Ayala; Enrique Ortiz Bermudez
1895036954	caudatum	-98.201667	20.321944	NA	1993	FC-UNAM	FCME	NA	NA	Othon Alcantara Ayala; Enrique Ortiz Bermudez
NA	caudatum	-98.17722	20.2747	0	NA	Yale Peabody Museum	YU.254422	7017	3211	Patrick W. Sweeney
NA	caudatum	-98.204737	20.2526	1225	NA	Yale Peabody Museum	YU.254427	7022	3216	Patrick W. Sweeney
NA	caudatum	-98.20434	20.253	0	NA	Yale Peabody Museum	YU.254432	7026	3221	Patrick W. Sweeney
NA	caudatum	-98.20852	20.2426	0	NA	Yale Peabody Museum	YU.254435	7028	3223	Patrick W. Sweeney
NA	caudatum	-98.229545	20.3321	0	NA	Yale Peabody Museum	YU.254440	7033	3228	Patrick W. Sweeney
NA	caudatum	-98.22978	20.3274	0	NA	Yale Peabody Museum	YU.254443	7036	3231	Patrick W. Sweeney
1288041355	caudatum	-98.17722	20.27475	NA	2016	Yale Peabody Museum	YU.254425	NA	3214	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein"
1288041326	caudatum	-98.204737	20.252577	1225	2016	Yale Peabody Museum	YU.254427	NA	3216	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein"
1288041327	caudatum	-98.20434	20.25296	NA	2016	Yale Peabody Museum	YU.254432	NA	3221	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1288041352	caudatum	-98.20852	20.24259	NA	2016	Yale Peabody Museum	YU.254435	NA	3223	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1288041343	caudatum	-98.229545	20.332125	NA	2016	Yale Peabody Museum	YU.254440	NA	3228	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1288041333	caudatum	-98.22978	20.32743	NA	2016	Yale Peabody Museum	YU.254443	NA	3231	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1895585404	ciliatum	-98.17759379	20.25248275	50	1904	ENCB-IPN	ENCB	NA	NA	C. G. Pringle
1258876872	ciliatum	-98.28	20.27	NA	1978	MO	MO	1640191	Perino 3346	Charles H. Perino|Janice V. Perino
2575280416	ciliatum	-98.640195	20.624041	NA	1904	Z	NA	Z-000002592	8881	Cyrus Guernsey Pringle
1419192796	ciliatum	-98.644722	20.660833	NA	1998	UACh	CHAP	46990	NA	E. Guizar N.; L. Yanez E.
1897362620	ciliatum	-98.591944	20.647778	NA	1995	INECOL	IEB	167036	NA	I. Luna V.; S. Ocegueda C.; O. Alcantara A.
1895961415	ciliatum	-97.507222	19.950556	NA	1999	EB-BUAP	HUAP	10532	NA	J. L. Contreras J.
2629505555	ciliatum	-98.483333	20.55	NA	1979	INECOL	XAL	107996	NA	J.I. Calzada
2629673567	ciliatum	-98.504167	20.491667	NA	1977	INECOL	XAL	107990	NA	J.J. Fay; J.I. Calzada
2629648142	ciliatum	-98.470278	20.603056	NA	1986	INECOL	XAL	85613	NA	L. Ballesteros M.; J.I. Calzada
2629507574	ciliatum	-98.466667	20.616667	NA	1981	INECOL	XAL	107989	NA	L.G. Juarez G.; F. Vazquez B.
1897362701	ciliatum	-98.604722	20.642222	NA	1996	INECOL	IEB	167037	NA	O. Alcantara A.; R. Mayorga S.
1895676603	ciliatum	-98.565833	20.63	NA	1995	FC-UNAM	FCME	54831	NA	Othon Alcantara Ayala; Enrique Ortiz Bermudez
1895676641	ciliatum	-98.61	20.635	NA	1995	FC-UNAM	FCME	54936	NA	Othon Alcantara Ayala; Enrique Ortiz Bermudez
1895035444	ciliatum	-98.218889	20.3025	NA	1994	FC-UNAM	FCME	NA	NA	Othon Alcantara Ayala; Enrique Ortiz Bermudez
NA	ciliatum	-98.20852	20.2426	0	NA	Yale Peabody Museum	YU.254431	7025	3220	Patrick W. Sweeney
NA	ciliatum	-98.25694	20.3169	0	NA	Yale Peabody Museum	YU.254437	7030	3225	Patrick W. Sweeney
2629498507	ciliatum	-98.503889	20.507222	NA	1971	INECOL	XAL	107999	NA	R. Hernandez M.; R. Cedillo T.
2629452276	ciliatum	-98.616667	20.716667	NA	1983	INECOL	XAL	21490	NA	R. Torres-Colin; H. Hernandez G.
1895676592	ciliatum	-98.695278	20.711111	NA	1996	FC-UNAM	FCME	55613	NA	Rafael Mayorga Saucedo
1894705151	ciliatum	-98.718333	20.760833	NA	1996	FC-UNAM	FCME	NA	NA	Rafael Mayorga Saucedo; Othon Alcantara Ayala
1894705146	ciliatum	-98.713889	20.793056	NA	1997	FC-UNAM	FCME	NA	NA	Rafael Mayorga Saucedo; Othon Alcantara Ayala
1288041338	ciliatum	-98.20852	20.24259	NA	2016	Yale Peabody Museum	YU.254431	NA	3220	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1288041322	ciliatum	-98.25694	20.31692	NA	2016	Yale Peabody Museum	YU.254437	NA	3225	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1421411336	costaricanum	-83.694722	9.956111	NA	1995	CICY	CICY	30843	NA	A. Cascante
2311223866	costaricanum	-85.47	10.93	NA	2009	NA	NA	NA	NA	Adrian Guadamuz
46138469	costaricanum	-83.34	8.99	NA	1993	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	181818	NA	"Aguilar, Reinaldo"
1260620403	costaricanum	-82.87755	9.1118	NA	2006	MO	MO	3225221	Monro 5269	Alex K. Monro|Sandy Knapp
1260612339	costaricanum	-82.872778	9.093889	NA	2006	MO	MO	3217914	Monro 5298	Alex K. Monro|Sandy Knapp
1259701505	costaricanum	-83.635	9.39527	NA	1935	MO	MO	2392649	Skutch 2251	Alexander F. Skutch
1253820762	costaricanum	-84.38112	10.19841	NA	2006	INBio	Plantae	4019180	NA	Alexander Francisco Rodriguez Gonzalez; Angel Solis ; Daniel Solano
1253814071	costaricanum	-83.033333	9.077778	NA	2006	INBio	Plantae	4000808	NA	Alexander Francisco Rodriguez Gonzalez; Daniel Solano
1253657706	costaricanum	-84.177778	10.252778	NA	1997	INBio	Plantae	2818211	NA	Alexander Francisco Rodriguez Gonzalez; Luis Diego Vargas
1253820523	costaricanum	-83.063333	9.111389	NA	2006	INBio	Plantae	4018954	NA	Alexander Francisco Rodriguez Gonzalez; Luis Gonzalez
1260144845	costaricanum	-84.17777	10.25277	NA	1997	MO	MO	2794514	Rodriguez Gonzalez 2528	Alexander Rodriguez|Luis Diego Vargas
46138673	costaricanum	-83.06	9.12	NA	1996	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	212694	NA	"Alfaro, Evelio"
46139818	costaricanum	-83.83	9.59	NA	1998	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	240594	NA	"Alfaro, Evelio"
1936565885	costaricanum	-82.5167	8.7833	NA	1999	MA	MA	MA-01-00640900	936AI	Alicia Ibanez & al.
1259440976	costaricanum	-84.46	10.02	NA	1982	MO	MO	2155644	Carvajal Ugalde 97	Alonso Carvajal U.
2268817649	costaricanum	-83.970972	9.886083	NA	2008	MO	MO	100916935	Quesada Hernandez 2607	Alonso Quesada|Alfredo Cascante|Silvia Lobo|E. Serrano
46138991	costaricanum	-85.15	10.71	NA	1997	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	230154	NA	"Alvarado, Francisco"
1258992566	costaricanum	-82.86666	8.81666	NA	1972	MO	MO	1747391	Gentry 6030	Alwyn H. Gentry
46138504	costaricanum	-82.98	9.05	NA	1995	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	191179	NA	"Angulo, Luis"
1253590205	costaricanum	-83.670833	9.555556	NA	1996	INBio	Plantae	1512230	NA	Annia Picado
1260043264	costaricanum	-83.67083	9.55555	NA	1996	MO	MO	2701840	Picado Calvo 430	Annia Picado
2268820196	costaricanum	-83.99925	9.88125	NA	2008	MO	MO	100916953	Estrada Chavarria 4318	Armando Estrada|Rafael Chacon|Julio Sanchez
1253821300	costaricanum	-83.616667	9.451389	NA	2006	INBio	Plantae	4042904	NA	Armando Soto
1253855735	costaricanum	-85.474861	10.927583	NA	2007	INBio	Plantae	4105343	NA	Armando Soto
1253821178	costaricanum	-82.798611	8.911111	NA	2005	INBio	Plantae	4042760	NA	Armando Soto; Juan Francisco Morales Quiros ; Roger Gonzalez Tenorio
1253797043	costaricanum	-82.989691	9.036565	NA	2004	INBio	Plantae	3939751	NA	Armando Soto; Luis Gonzalez
1253695554	costaricanum	-84.083333	10.233333	NA	1988	INBio	Plantae	2925013	NA	B. A. Loiselle
1261255731	costaricanum	-85.47	10.92	NA	1989	MO	MO	544928	Hammel 17631	Barry E. Hammel
1261909782	costaricanum	-83.98	9.79	NA	1995	MO	MO	981593	Hammel 19807	Barry E. Hammel
1257836949	costaricanum	-84.054167	9.558333	NA	2002	MO	MO	100490326	Hammel 22513	Barry E. Hammel|J. F. Morales|J. Xiang
1261256041	costaricanum	-84.8	10.283333	NA	1985	MO	MO	545235	Hammel 13828	Barry E. Hammel|Jill Trainer
1259440467	costaricanum	-82.533333	8.816667	NA	1979	MO	MO	2155200	Hammel 6386	Barry E. Hammel|William G. D'Arcy
1253644802	costaricanum	-83.983333	9.791667	NA	1995	INBio	Plantae	1582707	NA	Barry Hammel
1253689420	costaricanum	-85.472222	10.929167	NA	1989	INBio	Plantae	2918865	NA	Barry Hammel
1253765158	costaricanum	-83.771944	9.311944	NA	1997	INBio	Plantae	3555576	NA	Barry Hammel; Helen Kennedy
1253795438	costaricanum	-83.955278	9.626944	NA	2005	INBio	Plantae	3965012	NA	Barry Hammel; Isabel Perez
1253753057	costaricanum	-83.9475	9.709167	NA	2000	INBio	Plantae	3502067	NA	Bastiaan Brak; Maarten Vroklage
1259902770	costaricanum	-82.871944	9.099444	NA	2003	MO	MO	2574613	Klitgaard 794	Bente B. Klitgaard|Alex K. Monro|J. de Gracia
46138249	costaricanum	-84.1	10.13	NA	1990	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	158329	NA	Bernal Apu
1253600805	costaricanum	-84.1	10.133333	NA	1990	INBio	Plantae	1559691	NA	Bernal Apu
1253702226	costaricanum	-84.15	10.15	NA	1990	INBio	Plantae	2906251	NA	Bernal Apu
1260835459	costaricanum	-84.1	10.13333	NA	1990	MO	MO	341907	Apu Gallo 98	Bernal Apu|Curso II de Parataxonomos
1260145957	costaricanum	-82.79638	8.92472	NA	1998	MO	MO	2795518	Gamboa Romero 2165	Billen Gamboa R.
1258472864	costaricanum	-83.06	9.16	NA	1996	MO	MO	1261229	Gamboa Romero 574	Billen Gamboa R.
1258472989	costaricanum	-85.46	10.92	NA	1995	MO	MO	1261327	Gamboa Romero 69	Billen Gamboa R.
1253589245	costaricanum	-83.665278	9.568056	NA	1996	INBio	Plantae	1511251	NA	Billen Gamboa R.
1253621231	costaricanum	-85.469446	10.928611	NA	1995	INBio	Plantae	1587455	NA	Billen Gamboa R.
1253672667	costaricanum	-82.796493	8.924938	NA	1998	INBio	Plantae	2829109	NA	Billen Gamboa R.
1253574938	costaricanum	-83.067066	9.161935	NA	1996	INBio	Plantae	1523674	NA	Billen Gamboa R.; Annia Picado
1253656042	costaricanum	-83.58563	9.42599	NA	1997	INBio	Plantae	2816568	NA	Billen Gamboa R.; Evelio Alfaro ; Annia Picado ; Marianella Segura
1258472632	costaricanum	-83.686111	9.575	NA	1996	MO	MO	1261019	Gamboa Romero 378	Billen Gamboa R.|Annia Picado
1258472674	costaricanum	-83.66	9.56	NA	1996	MO	MO	1261061	Gamboa Romero 415	Billen Gamboa R.|Annia Picado
1258472327	costaricanum	-83.58	9.42	NA	1997	MO	MO	1260718	Gamboa Romero 1832	Billen Gamboa R.|Evelio Alfaro|Annia Picado|Marianela Segura
1253785572	costaricanum	-85.459903	10.930121	NA	2003	INBio	Plantae	3931495	NA	Brad Boyle
1253794798	costaricanum	-83.818861	9.538917	NA	2005	INBio	Plantae	3935526	NA	Brad Boyle
1261255614	costaricanum	-82.5	8.83333	NA	1983	MO	MO	544820	Stein 1277	Bruce A. Stein
46136886	costaricanum	-84.13	10.1	NA	1971	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	48571	NA	"Burger, William"
1253598649	costaricanum	-85.470834	10.929167	NA	1990	INBio	Plantae	1557285	NA	Carlos Chavez
1259702631	costaricanum	-82.733333	8.883333	NA	1996	MO	MO	2393470	Galdames 3486	Carmen Galdames|Jorge E. Aranda B.|L. Guillen|Blanca Arauz
46138563	costaricanum	-83.7	9.98	NA	1995	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	198094	NA	"Cascante, Alfredo"
46138359	costaricanum	-85.47	10.91	NA	1990	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	168854	NA	"Chavarria, Ulises"
1260043274	costaricanum	-85.15416	10.71527	NA	1996	MO	MO	2701838	Chavarria 1455	Chavarria*
1259699812	costaricanum	-83.834444	9.963889	NA	1979	MO	MO	2391199	Davidson 8221	Christopher Davidson|Julian Donahue
1261256037	costaricanum	-82.616667	8.883333	NA	1893	MO	MO	545222	Hamilton 3671	Clem W. Hamilton|Henry Stockwell
1253690349	costaricanum	-83.727778	9.555556	NA	1991	INBio	Plantae	2919802	NA	Daniel Hernandez
1261255750	costaricanum	-83.72777	9.55555	NA	1991	MO	MO	544938	Hernandez Esquivel 9056	Daniel Hernandez|Rafael Chacon
1253801664	costaricanum	-84.448611	9.785833	NA	2004	INBio	Plantae	3952438	NA	Daniel Santamaria
1253843279	costaricanum	-83.692198	9.97216	NA	2007	INBio	Plantae	4097900	NA	Daniel Santamaria
1253808862	costaricanum	-83.066667	9.105556	NA	2006	INBio	Plantae	4020886	NA	Daniel Santamaria; Alexander Francisco Rodriguez Gonzalez ; Daniel Solano
1253808369	costaricanum	-83.038889	9.069444	NA	2005	INBio	Plantae	4020182	NA	Daniel Santamaria; Daniel Solano ; Alexander Francisco Rodriguez Gonzalez ; Roberth Gonzalez
1257935061	costaricanum	-82.979667	9.069333	NA	2011	MO	MO	100590867	Santamaria-Aguilar 8837	Daniel Santamaria|Alex K. Monro
1257836122	costaricanum	-83.7025	9.463611	NA	2005	MO	MO	100489485	Santamaria-Aguilar 3145	Daniel Santamaria|Alexandre Antonelli|Claes Persson
1253777354	costaricanum	-83.93466	9.716666	NA	2003	INBio	Plantae	3866888	NA	Daniel Solano
1253839594	costaricanum	-84.117778	10.236389	NA	2005	INBio	Plantae	4091910	NA	Daniel Solano
1253809978	costaricanum	-83.065	9.112778	NA	2006	INBio	Plantae	4024243	NA	Daniel Solano; Daniel Santamaria ; Alexander Francisco Rodriguez Gonzalez
1253867492	costaricanum	-83.070109	9.13816	NA	2008	INBio	Plantae	4141618	NA	Daniel Solano; Daniel Santamaria ; Nestor Veas Ayala
1253840941	costaricanum	-83.777778	9.719444	NA	2005	INBio	Plantae	4093747	NA	Daniel Solano; Isabel Perez ; Barry Hammel ; Daniel Santamaria
1253838499	costaricanum	-84.094444	10.138889	NA	2005	INBio	Plantae	4088936	NA	Daniel Solano; Luis Gonzalez
1253813019	costaricanum	-82.801979	8.912292	NA	2003	INBio	Plantae	4029257	NA	Daniel Solano; Ricardo Kriebel
1253783721	costaricanum	-83.915075	9.713953	NA	2003	INBio	Plantae	3873826	NA	Daniel Solano; Ricardo Kriebel ; Manuel Angel Zumbado
1253809837	costaricanum	-83.036788	9.068361	NA	2005	INBio	Plantae	4024082	NA	Daniel Solano; Roberth Gonzalez ; Didier Rubi ; Alexander Francisco Rodriguez Gonzalez ; Daniel Santamaria
1257837434	costaricanum	-83.074243	9.122279	NA	2008	MO	MO	100490845	Solano Peralta 5294	Daniel Solano|Nelson Zamora|William Gamboa E.|H. Solano Arias
46137733	costaricanum	-82.76	8.95	NA	1983	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	98848	NA	"Davidse, Gerrit"
46137756	costaricanum	-83.65	9.58	NA	1983	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	99980	NA	"Davidse, Gerrit"
46137761	costaricanum	-83.71	9.58	NA	1983	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	100192	NA	"Davidse, Gerrit"
46137790	costaricanum	-83.71	9.55	NA	1983	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	101843	NA	"Davidse, Gerrit"
46137853	costaricanum	-83.05	9.2	NA	1984	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	107370	NA	"Davidse, Gerrit"
1936677977	costaricanum	-83.85	9.9792	NA	2003	MA	MA	MA-01-00760817	4246	E. Alfaro & al
1259703341	costaricanum	-82.56666	8.85	NA	1971	MO	MO	2394019	Lao 348	E.A. Lao
1259699859	costaricanum	-82.49027	8.8175	NA	1971	MO	MO	2391030	Lao 356	E.A. Lao
1259619351	costaricanum	-82.45	8.8	NA	1995	MO	MO	2317615	Montenegro 1178	Eduardo Montenegro
1259146310	costaricanum	-82.609167	8.835278	NA	1969	MO	MO	1888021	Tyson 5866	Edwin L. Tyson
1259703248	costaricanum	-82.5	8.8	NA	1970	MO	MO	2393935	Tyson 5990	Edwin L. Tyson|Horace Loftin
1259704544	costaricanum	-83.91194	9.68388	NA	1943	MO	MO	2394844	Little 6017	Elbert L. Little
1253570247	costaricanum	-82.764751	8.891405	NA	1996	INBio	Plantae	1518953	NA	Enia Navarro
1253570356	costaricanum	-82.805086	8.905518	NA	1996	INBio	Plantae	1519056	NA	Enia Navarro
1253620856	costaricanum	-82.744144	8.951034	NA	1997	INBio	Plantae	1538109	NA	Enia Navarro
1253736423	costaricanum	-82.791039	8.924021	NA	1998	INBio	Plantae	3402316	NA	Enia Navarro
1260043219	costaricanum	-82.76472	8.89138	NA	1996	MO	MO	2701805	Navarro Valverde 452	Enia Navarro V.
1260043235	costaricanum	-82.805	8.90527	NA	1996	MO	MO	2701803	Navarro Valverde 491	Enia Navarro V.
1260147039	costaricanum	-82.74361	8.95083	NA	1997	MO	MO	2796493	Navarro Valverde 765	Enia Navarro V.
1260147432	costaricanum	-82.74388	8.95083	NA	1997	MO	MO	2796877	Navarro Valverde 768	Enia Navarro V.
1260146418	costaricanum	-82.79083	8.92388	NA	1998	MO	MO	2795936	Navarro Valverde 927	Enia Navarro V.
1261567941	costaricanum	-84.81	10.31	NA	1991	MO	MO	897408	Bello Carranza 2947	Erick Bello C.
46138412	costaricanum	-85.49	10.92	NA	1992	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	176110	NA	"Espinoza, Roberto"
46138668	costaricanum	-83.98	9.58	NA	1997	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	210131	NA	"Estrada, Armando"
46139812	costaricanum	-84.14	9.84	NA	2004	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	239425	NA	"Estrada, Armando"
1260148147	costaricanum	-83.831944	9.598611	NA	1998	MO	MO	2797503	Alfaro Vindas 1653	Evelio Alfaro
1257504701	costaricanum	-83.372778	9.321111	NA	2000	MO	MO	100143223	Alfaro Vindas 3434	Evelio Alfaro
1260043241	costaricanum	-83.6	9.39	NA	1996	MO	MO	2701837	Alfaro Vindas 485	Evelio Alfaro
1260043213	costaricanum	-83.06611	9.12888	NA	1996	MO	MO	2701797	Alfaro Vindas 713	Evelio Alfaro
1253587942	costaricanum	-83.608333	9.391667	NA	1996	INBio	Plantae	1509862	NA	Evelio Alfaro
1253572715	costaricanum	-83.066211	9.128929	NA	1996	INBio	Plantae	1521417	NA	Evelio Alfaro
1253586220	costaricanum	-83.525	9.448611	NA	1997	INBio	Plantae	1535119	NA	Evelio Alfaro
1253648028	costaricanum	-83.597222	9.391667	NA	1995	INBio	Plantae	1586158	NA	Evelio Alfaro
1253649520	costaricanum	-83.832005	9.598658	NA	1998	INBio	Plantae	2822306	NA	Evelio Alfaro
1253734213	costaricanum	-83.37265	9.320998	NA	2000	INBio	Plantae	3391802	NA	Evelio Alfaro
1253767149	costaricanum	-83.850004	9.979171	NA	2003	INBio	Plantae	3761005	NA	Evelio Alfaro; Katherine Quiros
1260147235	costaricanum	-85.469444	10.928611	NA	1995	MO	MO	2796672	Alfaro Vindas 64	Evelio Alfaro|Annia Picado|Ronald Villalobos|Angela Mora|Carolina Cano
1260146897	costaricanum	-85.15638	10.71305	NA	1997	MO	MO	2796363	Alvarado Arce 177	Francisco Alvarado
1253620496	costaricanum	-85.156532	10.713154	NA	1997	INBio	Plantae	1537770	NA	Francisco Alvarado; Ulises Chavarria ; Jose Gonzalez
1253820197	costaricanum	-83.064715	9.100553	NA	2006	INBio	Plantae	4018548	NA	Frank  Alonso Gonzalez Brenes; Alexander Francisco Rodriguez Gonzalez ; Daniel Santamaria
1253813687	costaricanum	-83.036389	9.059444	NA	2006	INBio	Plantae	4000240	NA	Frank  Alonso Gonzalez Brenes; Daniel Santamaria ; Armando Soto ; Juan Francisco Morales Quiros
1253902425	costaricanum	-83.025833	9.084167	NA	2010	INBio	Plantae	4264341	NA	Frank  Alonso Gonzalez Brenes; Daniel Santamaria ; Juan Francisco Morales Quiros
1253904324	costaricanum	-83.721319	9.560722	NA	2012	INBio	Plantae	4306487	NA	Frank  Alonso Gonzalez Brenes; Juan Francisco Morales Quiros
2269024012	costaricanum	-83.750219	9.576739	NA	2017	MO	MO	101129873	Gonzalez Brenes 6286	Frank Gonzalez|T. Alfaro
1253648703	costaricanum	-85.469445	10.928611	NA	1995	INBio	Plantae	1586865	NA	Freddy A. Quesada
1260058753	costaricanum	-85.46944	10.92861	NA	1995	MO	MO	2716202	Quesada Quesada 262	Freddy A. Quesada
1836735810	costaricanum	-82.5	8.75	NA	1986	US	Botany	3212686	9480	G. D. McPherson
46138692	costaricanum	-83.81	9.61	NA	1996	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	217416	NA	"Gamboa, Billen"
46138700	costaricanum	-83.68	9.57	NA	1996	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	218202	NA	"Gamboa, Billen"
1259702316	costaricanum	-82.566667	8.8	NA	1938	MO	MO	2393028	White 88	Gene White
1261255753	costaricanum	-83.845833	10.125	NA	1990	MO	MO	544948	Herrera Chacon 3803	Gerardo Herrera Ch.|Susan Schik
1260043259	costaricanum	-83.86	9.77	NA	1995	MO	MO	2701845	Mora Chavarria 644	Gerardo Mora
1253622290	costaricanum	-83.861111	9.772222	NA	1995	INBio	Plantae	1588529	NA	Gerardo Mora
1253596954	costaricanum	-84.105556	10.172222	NA	1990	INBio	Plantae	1555455	NA	Gerardo Rivera
1253596924	costaricanum	-84.103889	10.113333	NA	1990	INBio	Plantae	1555477	NA	Gerardo Rivera
1261256142	costaricanum	-84.10388	10.11333	NA	1990	MO	MO	545321	Rivera Elizondo 233	Gerardo Rivera
1261256168	costaricanum	-84.1	10.122222	NA	1989	MO	MO	545331	Rivera Elizondo 41	Gerardo Rivera
1261255654	costaricanum	-84.120833	10.122778	NA	1990	MO	MO	544861	Varela Cordero 59	Gerardo Varela
1261256371	costaricanum	-82.766667	8.95	NA	1983	MO	MO	545524	Davidse 24626	Gerrit Davidse
1261255615	costaricanum	-83.666667	9.566667	NA	1983	MO	MO	544826	Davidse 24676	Gerrit Davidse
1257500481	costaricanum	-83.65	9.58333	NA	1983	MO	MO	1000418	Davidse 24856	Gerrit Davidse
1261255633	costaricanum	-83.65	9.55	NA	1983	MO	MO	544836	Davidse 24894	Gerrit Davidse
1261255639	costaricanum	-83.716667	9.55	NA	1983	MO	MO	544846	Davidse 24991	Gerrit Davidse
1261255650	costaricanum	-83.058333	9.2	NA	1984	MO	MO	544866	Davidse 25849	Gerrit Davidse|Gerardo Herrera Ch.|Richard H. Warner
1261256374	costaricanum	-82.816667	9	NA	1983	MO	MO	545503	Davidse 24044	Gerrit Davidse|Luis Diego Gomez P.|Alfredo Grijalva P.|Isidro A. Chacon G.|Rafael Chacon|Gerardo Herrera Ch.
1259036967	costaricanum	-82.49472	8.78916	NA	1975	MO	MO	1787767	Davidse 10150	Gerrit Davidse|William G. D'Arcy
46139786	costaricanum	-85.46	10.93	NA	1997	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	233883	NA	"Gonzalez, Jose"
1261255719	costaricanum	-82.215	8.771667	NA	1987	MO	MO	544918	McPherson 11632	Gordon McPherson
1261256366	costaricanum	-82.75	8.83333	NA	1991	MO	MO	545511	McPherson 15324	Gordon McPherson
1261255690	costaricanum	-81.792778	8.519445	NA	1986	MO	MO	544891	McPherson 8818	Gordon McPherson
1261255708	costaricanum	-81.765833	8.490556	NA	1986	MO	MO	544929	McPherson 8934	Gordon McPherson
1261255761	costaricanum	-82.212222	8.766389	NA	1986	MO	MO	544959	McPherson 9046	Gordon McPherson
1261256343	costaricanum	-82.25	8.75	NA	1986	MO	MO	545480	McPherson 9114	Gordon McPherson
1261256369	costaricanum	-82.58333	8.83333	NA	1986	MO	MO	545522	McPherson 9324	Gordon McPherson
1261255706	costaricanum	-82.22	8.781667	NA	1986	MO	MO	544909	McPherson 9704	Gordon McPherson
